COD_ETU;Note : TLBC2104;RÃ©sultat : TLBC2104;Session : TLBC2104;AnnÃ©e : TLBC2104;Filiére;Année;module;Semestre
9007198;0;NRA;1;2014;BCG;2015;TLBC2104;S2
10048467;0;NRA;1;2014;BCG;2015;TLBC2104;S2
10048490;0;NRA;1;2014;BCG;2015;TLBC2104;S2
10048675;0;NRA;1;2014;BCG;2015;TLBC2104;S2
11010373;0;NRA;1;2014;BCG;2015;TLBC2104;S2
11011713;10;V  ;2;2014;BCG;2015;TLBC2104;S2
11012827;10;V  ;2;2014;BCG;2015;TLBC2104;S2
11013259;0;NRA;1;2014;BCG;2015;TLBC2104;S2
11013282;0;NRA;1;2014;BCG;2015;TLBC2104;S2
11013286;0;NRA;1;2014;BCG;2015;TLBC2104;S2
11013299;10;V  ;2;2014;BCG;2015;TLBC2104;S2
11013303;10;V  ;2;2013;BCG;2015;TLBC2104;S2
12005831;;;;;BCG;2015;TLBC2104;S2
12005967;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12006095;10.5;V  ;1;2014;BCG;2015;TLBC2104;S2
12006411;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12006494;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12006858;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12007338;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12008132;8;NV ;2;2014;BCG;2015;TLBC2104;S2
12010910;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12011050;11,938;V  ;1;2013;BCG;2015;TLBC2104;S2
12011067;10;V  ;1;2014;BCG;2015;TLBC2104;S2
12011093;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011098;8;NV ;2;2014;BCG;2015;TLBC2104;S2
12011115;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12011128;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011130;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011135;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12011138;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011156;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011178;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011179;10;V  ;1;2014;BCG;2015;TLBC2104;S2
12011207;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011212;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011235;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011373;11;V  ;1;2014;BCG;2015;TLBC2104;S2
12011378;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12011382;3.5;NRA;1;2014;BCG;2015;TLBC2104;S2
12011549;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011564;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011566;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011575;15;V  ;1;2014;BCG;2015;TLBC2104;S2
12011579;11,813;V  ;1;2013;BCG;2015;TLBC2104;S2
12011595;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011598;6.5;NV ;2;2014;BCG;2015;TLBC2104;S2
12011600;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011618;10;V  ;1;2014;BCG;2015;TLBC2104;S2
12011621;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011628;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12011644;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011662;8;NV ;2;2014;BCG;2015;TLBC2104;S2
12011664;11;V  ;1;2014;BCG;2015;TLBC2104;S2
12011666;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12011667;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011668;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011692;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011695;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011705;10;V  ;2;2013;BCG;2015;TLBC2104;S2
12011713;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011726;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011780;12;V  ;1;2014;BCG;2015;TLBC2104;S2
12011785;11;V  ;1;2014;BCG;2015;TLBC2104;S2
12011789;10;V  ;1;2014;BCG;2015;TLBC2104;S2
12011809;1;NRA;1;2014;BCG;2015;TLBC2104;S2
12011867;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011872;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011874;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011883;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011898;10;V  ;1;2014;BCG;2015;TLBC2104;S2
12011899;12;V  ;1;2014;BCG;2015;TLBC2104;S2
12011925;13;V  ;1;2014;BCG;2015;TLBC2104;S2
12011940;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12011960;10;V  ;1;2014;BCG;2015;TLBC2104;S2
12012355;0;NRA;1;2014;BCG;2015;TLBC2104;S2
12012361;10;V  ;1;2014;BCG;2015;TLBC2104;S2
12012403;7;NV ;2;2014;BCG;2015;TLBC2104;S2
12012443;10;V  ;2;2013;BCG;2015;TLBC2104;S2
12012449;12.5;V  ;1;2014;BCG;2015;TLBC2104;S2
12012455;10;V  ;1;2014;BCG;2015;TLBC2104;S2
12012558;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12012559;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12012676;;;;;BCG;2015;TLBC2104;S2
12012775;10;V  ;2;2014;BCG;2015;TLBC2104;S2
12012899;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13010014;13;V  ;1;2014;BCG;2015;TLBC2104;S2
13010024;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13010027;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13010028;13;V  ;1;2014;BCG;2015;TLBC2104;S2
13010634;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13010797;12;V  ;1;2014;BCG;2015;TLBC2104;S2
13010975;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13011117;;;;;BCG;2015;TLBC2104;S2
13011190;;;;;BCG;2015;TLBC2104;S2
13011225;;;;;BCG;2015;TLBC2104;S2
13011263;;;;;BCG;2015;TLBC2104;S2
13011265;14.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13011269;12;V  ;1;2014;BCG;2015;TLBC2104;S2
13011318;;;;;BCG;2015;TLBC2104;S2
13011379;15;V  ;1;2014;BCG;2015;TLBC2104;S2
13011424;8;AC ;2;2014;BCG;2015;TLBC2104;S2
13011436;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13011439;12;V  ;1;2014;BCG;2015;TLBC2104;S2
13011472;10.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13011474;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13011494;13.8;V  ;1;2014;BCG;2015;TLBC2104;S2
13011534;15;V  ;1;2014;BCG;2015;TLBC2104;S2
13011712;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13011721;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012011;;;;;BCG;2015;TLBC2104;S2
13012015;;;;;BCG;2015;TLBC2104;S2
13012042;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13012055;;;;;BCG;2015;TLBC2104;S2
13012118;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012136;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13012156;14.2;V  ;1;2014;BCG;2015;TLBC2104;S2
13012176;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012223;17.8;V  ;1;2014;BCG;2015;TLBC2104;S2
13012249;6;NV ;2;2014;BCG;2015;TLBC2104;S2
13012266;12;V  ;1;2014;BCG;2015;TLBC2104;S2
13012277;17.2;V  ;1;2014;BCG;2015;TLBC2104;S2
13012297;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13012299;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13012304;14;V  ;1;2014;BCG;2015;TLBC2104;S2
13012310;;;;;BCG;2015;TLBC2104;S2
13012324;;;;;BCG;2015;TLBC2104;S2
13012339;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13012344;14.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13012358;15.8;V  ;1;2014;BCG;2015;TLBC2104;S2
13012363;8.5;NV ;2;2014;BCG;2015;TLBC2104;S2
13012370;14;V  ;1;2014;BCG;2015;TLBC2104;S2
13012387;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13012396;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13012397;12.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13012427;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012458;16;V  ;1;2014;BCG;2015;TLBC2104;S2
13012469;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13012475;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13012487;15;V  ;1;2014;BCG;2015;TLBC2104;S2
13012505;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13012523;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13012547;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012558;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012564;;;;;BCG;2015;TLBC2104;S2
13012634;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012646;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13012707;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012711;6;NV ;2;2014;BCG;2015;TLBC2104;S2
13012726;17.2;V  ;1;2014;BCG;2015;TLBC2104;S2
13012731;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13012743;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012783;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13012801;14;V  ;1;2014;BCG;2015;TLBC2104;S2
13012802;15.2;V  ;1;2014;BCG;2015;TLBC2104;S2
13012803;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13012807;13.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13012808;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13012823;13;V  ;1;2014;BCG;2015;TLBC2104;S2
13012905;15.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13012911;;;;;BCG;2015;TLBC2104;S2
13012939;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13012949;5;NV ;2;2014;BCG;2015;TLBC2104;S2
13012967;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13012975;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13013038;13;V  ;1;2014;BCG;2015;TLBC2104;S2
13013054;14;V  ;1;2014;BCG;2015;TLBC2104;S2
13013056;14;V  ;1;2014;BCG;2015;TLBC2104;S2
13013061;6.5;NV ;2;2014;BCG;2015;TLBC2104;S2
13013094;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13013098;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13013107;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013122;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013123;13;V  ;1;2014;BCG;2015;TLBC2104;S2
13013124;8.5;NV ;2;2014;BCG;2015;TLBC2104;S2
13013130;8;NV ;2;2014;BCG;2015;TLBC2104;S2
13013139;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13013148;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013159;8;NV ;2;2014;BCG;2015;TLBC2104;S2
13013160;14.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13013174;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013177;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13013180;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13013184;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013185;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013197;5.5;NV ;2;2014;BCG;2015;TLBC2104;S2
13013278;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13013398;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013443;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13013474;;;;;BCG;2015;TLBC2104;S2
13013531;18;V  ;1;2014;BCG;2015;TLBC2104;S2
13013602;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013632;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013652;6;NV ;2;2014;BCG;2015;TLBC2104;S2
13013660;2;NRA;1;2014;BCG;2015;TLBC2104;S2
13013661;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13013684;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013695;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13013696;;;;;BCG;2015;TLBC2104;S2
13013700;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13013707;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013843;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013968;12.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13013972;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13013976;6.5;NV ;2;2014;BCG;2015;TLBC2104;S2
13014089;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13014092;;;;;BCG;2015;TLBC2104;S2
13014121;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13014136;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13014135;;;;;BCG;2015;TLBC2104;S2
13014173;6;NV ;2;2014;BCG;2015;TLBC2104;S2
13014235;13;V  ;1;2014;BCG;2015;TLBC2104;S2
13014293;14.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13014308;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13014362;14;V  ;1;2014;BCG;2015;TLBC2104;S2
13014363;10;V  ;1;2014;BCG;2015;TLBC2104;S2
13014365;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13014380;12;V  ;1;2014;BCG;2015;TLBC2104;S2
13014462;5;NV ;2;2014;BCG;2015;TLBC2104;S2
13014463;15.8;V  ;1;2014;BCG;2015;TLBC2104;S2
13014678;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13014701;10;V  ;2;2014;BCG;2015;TLBC2104;S2
13014755;13;V  ;1;2014;BCG;2015;TLBC2104;S2
13014757;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13014920;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13014980;11;V  ;1;2014;BCG;2015;TLBC2104;S2
13014984;13;V  ;1;2014;BCG;2015;TLBC2104;S2
13014993;13;V  ;1;2014;BCG;2015;TLBC2104;S2
13014995;4.5;NRA;1;2014;BCG;2015;TLBC2104;S2
13015324;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13015390;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13015691;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13015697;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13015767;15.5;V  ;1;2014;BCG;2015;TLBC2104;S2
13016482;0;NRA;1;2014;BCG;2015;TLBC2104;S2
13016884;12;V  ;1;2014;BCG;2015;TLBC2104;S2
13018251;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000005;17.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000007;16;V  ;1;2014;BCG;2015;TLBC2104;S2
14000010;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000013;15.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000015;14.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000018;12.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000019;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000020;17;V  ;1;2014;BCG;2015;TLBC2104;S2
14000022;13.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000023;15.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000024;12.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000025;16.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000026;14;V  ;1;2014;BCG;2015;TLBC2104;S2
14000027;17.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000028;15;V  ;1;2014;BCG;2015;TLBC2104;S2
14000034;19;V  ;1;2014;BCG;2015;TLBC2104;S2
14000039;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000046;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000049;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000055;12.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000062;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000065;19.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000067;6.5;NV ;2;2014;BCG;2015;TLBC2104;S2
14000068;14.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000070;15.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000071;15;V  ;1;2014;BCG;2015;TLBC2104;S2
14000073;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000075;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000076;14.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000077;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000081;14;V  ;1;2014;BCG;2015;TLBC2104;S2
14000083;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000085;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000090;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000093;14;V  ;1;2014;BCG;2015;TLBC2104;S2
14000096;16;V  ;1;2014;BCG;2015;TLBC2104;S2
14000099;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000103;18.8;V  ;1;2014;BCG;2015;TLBC2104;S2
14000106;11;V  ;1;2014;BCG;2015;TLBC2104;S2
14000112;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000117;14;V  ;1;2014;BCG;2015;TLBC2104;S2
14000118;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000120;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000121;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000123;16.8;V  ;1;2014;BCG;2015;TLBC2104;S2
14000126;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000130;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000132;10.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000133;11;V  ;1;2014;BCG;2015;TLBC2104;S2
14000135;14;V  ;1;2014;BCG;2015;TLBC2104;S2
14000136;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000138;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000140;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000141;18.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000143;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000144;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000146;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000147;14;V  ;1;2014;BCG;2015;TLBC2104;S2
14000149;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000150;15;V  ;1;2014;BCG;2015;TLBC2104;S2
14000161;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000165;15;V  ;1;2014;BCG;2015;TLBC2104;S2
14000168;11;V  ;1;2014;BCG;2015;TLBC2104;S2
14000171;17;V  ;1;2014;BCG;2015;TLBC2104;S2
14000174;17;V  ;1;2014;BCG;2015;TLBC2104;S2
14000181;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000183;18.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000189;12.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000195;14.8;V  ;1;2014;BCG;2015;TLBC2104;S2
14000199;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000206;13.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000209;15.8;V  ;1;2014;BCG;2015;TLBC2104;S2
14000212;17.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000216;14.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000219;15.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000222;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000223;17;V  ;1;2014;BCG;2015;TLBC2104;S2
14000225;16;V  ;1;2014;BCG;2015;TLBC2104;S2
14000228;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000230;6;NV ;2;2014;BCG;2015;TLBC2104;S2
14000235;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000238;16.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000237;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000241;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000243;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000244;15.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000249;15;V  ;1;2014;BCG;2015;TLBC2104;S2
14000253;14.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000257;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000261;12.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000264;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000267;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000270;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000277;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000281;14.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000285;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000288;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000291;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000297;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000299;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000300;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000301;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000302;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000305;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000306;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000308;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000310;14;V  ;1;2014;BCG;2015;TLBC2104;S2
14000311;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000314;11;V  ;1;2014;BCG;2015;TLBC2104;S2
14000313;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000316;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000318;18;V  ;1;2014;BCG;2015;TLBC2104;S2
14000320;12.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000322;9;NV ;2;2014;BCG;2015;TLBC2104;S2
14000324;14.8;V  ;1;2014;BCG;2015;TLBC2104;S2
14000327;14.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000328;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000330;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000331;6;NV ;2;2014;BCG;2015;TLBC2104;S2
14000332;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000335;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000336;17;V  ;1;2014;BCG;2015;TLBC2104;S2
14000339;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000338;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000341;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000353;9.5;NV ;2;2014;BCG;2015;TLBC2104;S2
14000361;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000364;17.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000366;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000368;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000372;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000374;10.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000376;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000380;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000384;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000388;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000391;15;V  ;1;2014;BCG;2015;TLBC2104;S2
14000394;13.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000398;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000400;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000402;6;NV ;2;2014;BCG;2015;TLBC2104;S2
14000405;13.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000404;16;V  ;1;2014;BCG;2015;TLBC2104;S2
14000408;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000407;14;V  ;1;2014;BCG;2015;TLBC2104;S2
14000409;14.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000412;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000413;18.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000415;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000417;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000419;14.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000420;13.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000421;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000422;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000426;11;V  ;1;2014;BCG;2015;TLBC2104;S2
14000435;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000441;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000444;8;NV ;2;2014;BCG;2015;TLBC2104;S2
14000445;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000450;15.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000454;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000458;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000461;5;NV ;2;2014;BCG;2015;TLBC2104;S2
14000463;17.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000466;11;V  ;1;2014;BCG;2015;TLBC2104;S2
14000468;17;V  ;1;2014;BCG;2015;TLBC2104;S2
14000470;11.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000471;4.5;NRA;1;2014;BCG;2015;TLBC2104;S2
14000472;13.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000475;5;NV ;2;2014;BCG;2015;TLBC2104;S2
14000479;14.2;V  ;1;2014;BCG;2015;TLBC2104;S2
14000482;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000484;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000487;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000486;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000503;15.8;V  ;1;2014;BCG;2015;TLBC2104;S2
14000507;11;V  ;1;2014;BCG;2015;TLBC2104;S2
14000510;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000514;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000516;11;V  ;1;2014;BCG;2015;TLBC2104;S2
14000519;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000544;6;NV ;2;2014;BCG;2015;TLBC2104;S2
14000578;17;V  ;1;2014;BCG;2015;TLBC2104;S2
14000581;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000582;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000591;15.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000593;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000636;14.8;V  ;1;2014;BCG;2015;TLBC2104;S2
14000637;13.5;V  ;1;2014;BCG;2015;TLBC2104;S2
14000639;10;V  ;2;2014;BCG;2015;TLBC2104;S2
14000649;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000683;0;NRA;1;2014;BCG;2015;TLBC2104;S2
14000684;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000689;13;V  ;1;2014;BCG;2015;TLBC2104;S2
14000692;12;V  ;1;2014;BCG;2015;TLBC2104;S2
14000694;10;V  ;1;2014;BCG;2015;TLBC2104;S2
14000696;6;NV ;2;2014;BCG;2015;TLBC2104;S2
